1000, 109568, 0, 0
2000, 112640, 0, 0
3000, 115712, 0, 0
4000, 116736, 0, 0
5000, 124928, 0, 0
6001, 134009, 0, 0
7000, 142336, 0, 0
8000, 153600, 0, 0
9000, 136192, 0, 0
10000, 129024, 0, 0
11000, 140288, 0, 0
12000, 134144, 0, 0
13000, 153600, 0, 0
14000, 130048, 0, 0
15000, 144384, 0, 0
16000, 148480, 0, 0
17000, 141312, 0, 0
18000, 138240, 0, 0
19000, 144384, 0, 0
20003, 142931, 0, 0
21000, 157696, 0, 0
22000, 145408, 0, 0
23000, 144384, 0, 0
24000, 140288, 0, 0
25000, 154624, 0, 0
26000, 151552, 0, 0
27000, 153600, 0, 0
28000, 147456, 0, 0
29000, 158720, 0, 0
30000, 151552, 0, 0
31000, 145408, 0, 0
32000, 157696, 0, 0
33000, 148480, 0, 0
34000, 157696, 0, 0
35000, 143360, 0, 0
36001, 132987, 0, 0
37000, 143360, 0, 0
38000, 134144, 0, 0
39000, 136192, 0, 0
40000, 166912, 0, 0
41000, 137216, 0, 0
42000, 155648, 0, 0
43000, 126976, 0, 0
44000, 145408, 0, 0
45000, 146432, 0, 0
46000, 153600, 0, 0
47000, 152576, 0, 0
48000, 149504, 0, 0
49000, 142336, 0, 0
50000, 150528, 0, 0
51000, 133120, 0, 0
52000, 136192, 0, 0
53000, 143360, 0, 0
54000, 133120, 0, 0
55000, 139264, 0, 0
56000, 149504, 0, 0
57000, 146432, 0, 0
58000, 146432, 0, 0
59000, 133120, 0, 0
60000, 132096, 0, 0
61000, 142336, 0, 0
62000, 144384, 0, 0
63000, 140288, 0, 0
64000, 152576, 0, 0
65000, 157696, 0, 0
66000, 153600, 0, 0
67000, 136192, 0, 0
68000, 148480, 0, 0
69000, 130048, 0, 0
70000, 143360, 0, 0
71000, 133120, 0, 0
72000, 130048, 0, 0
73000, 149504, 0, 0
74000, 142336, 0, 0
75000, 149504, 0, 0
76000, 145408, 0, 0
77000, 137216, 0, 0
78000, 143360, 0, 0
79000, 138240, 0, 0
80000, 132096, 0, 0
81000, 130048, 0, 0
82000, 155648, 0, 0
83000, 147456, 0, 0
84001, 146285, 0, 0
85000, 142336, 0, 0
86001, 152423, 0, 0
87000, 144384, 0, 0
88001, 142193, 0, 0
89000, 154624, 0, 0
90000, 128000, 0, 0
91000, 125952, 0, 0
92000, 144384, 0, 0
93000, 150528, 0, 0
94000, 146432, 0, 0
95000, 145408, 0, 0
96000, 148480, 0, 0
97000, 138240, 0, 0
98000, 141312, 0, 0
99000, 145408, 0, 0
100000, 148480, 0, 0
101000, 137216, 0, 0
102000, 128000, 0, 0
103000, 142336, 0, 0
104000, 159744, 0, 0
105000, 143360, 0, 0
106000, 141312, 0, 0
107001, 153446, 0, 0
108000, 145408, 0, 0
109001, 136055, 0, 0
110000, 138240, 0, 0
111000, 158720, 0, 0
112000, 138240, 0, 0
113000, 139264, 0, 0
114000, 136192, 0, 0
115000, 164864, 0, 0
116000, 136192, 0, 0
117000, 143360, 0, 0
118000, 131072, 0, 0
119000, 145408, 0, 0
120000, 139264, 0, 0
121000, 118784, 0, 0
122000, 132096, 0, 0
123000, 141312, 0, 0
124000, 159744, 0, 0
125000, 142336, 0, 0
126000, 139264, 0, 0
127000, 143360, 0, 0
128000, 147456, 0, 0
129000, 133120, 0, 0
130000, 145408, 0, 0
131000, 159744, 0, 0
132000, 125952, 0, 0
133000, 132096, 0, 0
134000, 152576, 0, 0
135000, 132096, 0, 0
136000, 149504, 0, 0
137000, 133120, 0, 0
138000, 140288, 0, 0
139000, 158720, 0, 0
140000, 135168, 0, 0
141000, 93184, 0, 0
142000, 154624, 0, 0
143000, 143360, 0, 0
144000, 103424, 0, 0
145001, 139124, 0, 0
146000, 110592, 0, 0
147001, 105366, 0, 0
148000, 143360, 0, 0
149000, 160768, 0, 0
150000, 97280, 0, 0
151000, 128000, 0, 0
152000, 157696, 0, 0
153000, 103424, 0, 0
154000, 135168, 0, 0
155000, 151552, 0, 0
156000, 102400, 0, 0
157000, 146432, 0, 0
158000, 122880, 0, 0
159000, 106496, 0, 0
160000, 154624, 0, 0
161000, 149504, 0, 0
162000, 110592, 0, 0
163000, 158720, 0, 0
164000, 131072, 0, 0
165000, 118784, 0, 0
166000, 139264, 0, 0
167000, 102400, 0, 0
168000, 116736, 0, 0
169000, 137216, 0, 0
170000, 104448, 0, 0
171000, 148480, 0, 0
172000, 134144, 0, 0
173000, 103424, 0, 0
174000, 147456, 0, 0
175000, 153600, 0, 0
176000, 96256, 0, 0
177000, 135168, 0, 0
178000, 117760, 0, 0
179000, 100352, 0, 0
180000, 144384, 0, 0
181000, 123904, 0, 0
182000, 126976, 0, 0
183000, 152576, 0, 0
184000, 120832, 0, 0
185000, 95232, 0, 0
186000, 134144, 0, 0
187000, 140288, 0, 0
188000, 114688, 0, 0
189002, 87888, 0, 0
190000, 133120, 0, 0
191000, 129024, 0, 0
192000, 97280, 0, 0
193000, 145408, 0, 0
194000, 119808, 0, 0
195000, 75776, 0, 0
196000, 128000, 0, 0
197000, 123904, 0, 0
198000, 98304, 0, 0
199000, 141312, 0, 0
200000, 128000, 0, 0
201000, 113664, 0, 0
202000, 141312, 0, 0
203000, 143360, 0, 0
204000, 90112, 0, 0
205000, 141312, 0, 0
206000, 133120, 0, 0
207000, 98304, 0, 0
208000, 145408, 0, 0
209000, 121856, 0, 0
210001, 103320, 0, 0
