1000, 109568, 0, 0
2000, 114688, 0, 0
3000, 121856, 0, 0
4000, 117760, 0, 0
5000, 120832, 0, 0
6000, 133120, 0, 0
7000, 129024, 0, 0
8000, 135168, 0, 0
9000, 166912, 0, 0
10000, 124928, 0, 0
11000, 167936, 0, 0
12000, 149504, 0, 0
13000, 152576, 0, 0
14000, 156672, 0, 0
15000, 146432, 0, 0
16000, 138240, 0, 0
17000, 144384, 0, 0
18000, 132096, 0, 0
19000, 155648, 0, 0
20003, 149056, 0, 0
21000, 150528, 0, 0
22000, 152576, 0, 0
23000, 136192, 0, 0
24000, 128000, 0, 0
25000, 146432, 0, 0
26000, 151552, 0, 0
27000, 136192, 0, 0
28000, 140288, 0, 0
29000, 142336, 0, 0
30000, 140288, 0, 0
31000, 146432, 0, 0
32000, 148480, 0, 0
33001, 152423, 0, 0
34000, 142336, 0, 0
35001, 139264, 0, 0
36000, 140288, 0, 0
37000, 155648, 0, 0
38000, 152576, 0, 0
39000, 134144, 0, 0
40000, 163840, 0, 0
41000, 140288, 0, 0
42000, 138240, 0, 0
43000, 142336, 0, 0
44000, 140288, 0, 0
45000, 151552, 0, 0
46000, 155648, 0, 0
47000, 140288, 0, 0
48000, 150528, 0, 0
49000, 141312, 0, 0
50000, 156672, 0, 0
51000, 137216, 0, 0
52000, 131072, 0, 0
53000, 160768, 0, 0
54000, 125952, 0, 0
55000, 146432, 0, 0
56000, 148480, 0, 0
57000, 144384, 0, 0
58000, 123904, 0, 0
59000, 139264, 0, 0
60000, 156672, 0, 0
61000, 146432, 0, 0
62000, 141312, 0, 0
63000, 141312, 0, 0
64000, 124928, 0, 0
65000, 142336, 0, 0
66000, 151552, 0, 0
67000, 145408, 0, 0
68000, 152576, 0, 0
69000, 161792, 0, 0
70000, 135168, 0, 0
71000, 154624, 0, 0
72000, 138240, 0, 0
73000, 146432, 0, 0
74000, 157696, 0, 0
75000, 128000, 0, 0
76000, 144384, 0, 0
77000, 138240, 0, 0
78000, 151552, 0, 0
79000, 153600, 0, 0
80000, 140288, 0, 0
81000, 140288, 0, 0
82000, 131072, 0, 0
83000, 139264, 0, 0
84000, 136192, 0, 0
85001, 161630, 0, 0
86000, 145408, 0, 0
87001, 138101, 0, 0
88000, 137216, 0, 0
89000, 128000, 0, 0
90000, 138240, 0, 0
91000, 153600, 0, 0
92000, 144384, 0, 0
93000, 135168, 0, 0
94000, 145408, 0, 0
95000, 135168, 0, 0
96000, 136192, 0, 0
97000, 154624, 0, 0
98000, 142336, 0, 0
99000, 153600, 0, 0
100000, 135168, 0, 0
101000, 133120, 0, 0
102000, 137216, 0, 0
103000, 126976, 0, 0
104001, 151400, 0, 0
105000, 143360, 0, 0
106001, 154469, 0, 0
107000, 176128, 0, 0
108001, 132987, 0, 0
109000, 148480, 0, 0
110001, 135032, 0, 0
111000, 140288, 0, 0
112000, 136192, 0, 0
113000, 147456, 0, 0
114000, 131072, 0, 0
115000, 122880, 0, 0
116000, 119808, 0, 0
117000, 150528, 0, 0
118000, 147456, 0, 0
119000, 149504, 0, 0
120000, 144384, 0, 0
121000, 137216, 0, 0
122000, 146432, 0, 0
123000, 120832, 0, 0
124000, 149504, 0, 0
125000, 140288, 0, 0
126000, 136192, 0, 0
127000, 151552, 0, 0
128000, 142336, 0, 0
129000, 136192, 0, 0
130000, 155648, 0, 0
131000, 133120, 0, 0
132000, 155648, 0, 0
133000, 153600, 0, 0
134000, 144384, 0, 0
135000, 153600, 0, 0
136000, 135168, 0, 0
137000, 128000, 0, 0
138000, 146432, 0, 0
139000, 151552, 0, 0
140000, 126976, 0, 0
141000, 92160, 0, 0
142000, 143360, 0, 0
143000, 145408, 0, 0
144000, 117760, 0, 0
145000, 137216, 0, 0
146001, 97182, 0, 0
147000, 125952, 0, 0
148000, 156672, 0, 0
149000, 150528, 0, 0
150000, 104448, 0, 0
151000, 109568, 0, 0
152000, 141312, 0, 0
153000, 95232, 0, 0
154000, 132096, 0, 0
155000, 126976, 0, 0
156000, 106496, 0, 0
157000, 129024, 0, 0
158000, 143360, 0, 0
159000, 74752, 0, 0
160000, 163840, 0, 0
161000, 145408, 0, 0
162000, 92160, 0, 0
163000, 142336, 0, 0
164000, 128000, 0, 0
165000, 129024, 0, 0
166000, 148480, 0, 0
167000, 106496, 0, 0
168000, 130048, 0, 0
169000, 139264, 0, 0
170000, 84992, 0, 0
171000, 135168, 0, 0
172000, 147456, 0, 0
173000, 99328, 0, 0
174000, 140288, 0, 0
175000, 138240, 0, 0
176000, 100352, 0, 0
177000, 146432, 0, 0
178000, 129024, 0, 0
179000, 102400, 0, 0
180000, 140288, 0, 0
181000, 120832, 0, 0
182000, 124928, 0, 0
183000, 139264, 0, 0
184000, 103424, 0, 0
185000, 104448, 0, 0
186000, 126976, 0, 0
187000, 114688, 0, 0
188000, 130048, 0, 0
189001, 76723, 0, 0
190000, 133120, 0, 0
191000, 138240, 0, 0
192000, 99328, 0, 0
193000, 144384, 0, 0
194000, 132096, 0, 0
195000, 99328, 0, 0
196000, 144384, 0, 0
197000, 133120, 0, 0
198000, 90112, 0, 0
199000, 140288, 0, 0
200000, 116736, 0, 0
201000, 101376, 0, 0
202000, 142336, 0, 0
203000, 110592, 0, 0
204000, 101376, 0, 0
205000, 153600, 0, 0
206000, 107520, 0, 0
207000, 128000, 0, 0
208000, 151552, 0, 0
209000, 116736, 0, 0
210000, 114688, 0, 0
