1000, 106496, 0, 0
2000, 113664, 0, 0
3000, 112640, 0, 0
4000, 118784, 0, 0
5000, 126976, 0, 0
6000, 140288, 0, 0
7000, 129024, 0, 0
8000, 146432, 0, 0
9000, 149504, 0, 0
10000, 161792, 0, 0
11000, 132096, 0, 0
12000, 149504, 0, 0
13000, 150528, 0, 0
14000, 156672, 0, 0
15000, 133120, 0, 0
16001, 139124, 0, 0
17000, 155648, 0, 0
18000, 153600, 0, 0
19000, 148480, 0, 0
20003, 160287, 0, 0
21000, 155648, 0, 0
22000, 125952, 0, 0
23000, 135168, 0, 0
24000, 191488, 0, 0
25000, 154624, 0, 0
26000, 145408, 0, 0
27000, 143360, 0, 0
28000, 132096, 0, 0
29000, 152576, 0, 0
30000, 146432, 0, 0
31000, 141312, 0, 0
32000, 155648, 0, 0
33000, 150528, 0, 0
34000, 142336, 0, 0
35000, 142336, 0, 0
36000, 156672, 0, 0
37000, 137216, 0, 0
38000, 134144, 0, 0
39001, 165722, 0, 0
40000, 167936, 0, 0
41001, 129918, 0, 0
42000, 164864, 0, 0
43000, 151552, 0, 0
44000, 140288, 0, 0
45000, 138240, 0, 0
46000, 150528, 0, 0
47000, 140288, 0, 0
48000, 138240, 0, 0
49000, 144384, 0, 0
50000, 155648, 0, 0
51000, 130048, 0, 0
52000, 140288, 0, 0
53000, 137216, 0, 0
54000, 142336, 0, 0
55000, 138240, 0, 0
56000, 143360, 0, 0
57000, 133120, 0, 0
58000, 134144, 0, 0
59000, 137216, 0, 0
60000, 148480, 0, 0
61000, 144384, 0, 0
62000, 145408, 0, 0
63000, 138240, 0, 0
64000, 136192, 0, 0
65000, 148480, 0, 0
66000, 149504, 0, 0
67000, 140288, 0, 0
68000, 155648, 0, 0
69000, 155648, 0, 0
70000, 136192, 0, 0
71000, 144384, 0, 0
72000, 134144, 0, 0
73000, 146432, 0, 0
74000, 139264, 0, 0
75000, 139264, 0, 0
76000, 128000, 0, 0
77000, 141312, 0, 0
78000, 143360, 0, 0
79000, 144384, 0, 0
80000, 136192, 0, 0
81000, 158720, 0, 0
82000, 150528, 0, 0
83000, 174080, 0, 0
84000, 134144, 0, 0
85000, 133120, 0, 0
86000, 149504, 0, 0
87000, 140288, 0, 0
88000, 140288, 0, 0
89000, 147456, 0, 0
90000, 153600, 0, 0
91000, 137216, 0, 0
92000, 148480, 0, 0
93000, 133120, 0, 0
94000, 152576, 0, 0
95000, 162816, 0, 0
96000, 144384, 0, 0
97000, 148480, 0, 0
98000, 148480, 0, 0
99001, 156515, 0, 0
100000, 138240, 0, 0
101001, 155492, 0, 0
102000, 147456, 0, 0
103000, 134144, 0, 0
104000, 147456, 0, 0
105000, 148480, 0, 0
106000, 150528, 0, 0
107000, 150528, 0, 0
108000, 130048, 0, 0
109000, 125952, 0, 0
110000, 136192, 0, 0
111000, 138240, 0, 0
112000, 146432, 0, 0
113001, 148331, 0, 0
114000, 149504, 0, 0
115000, 125952, 0, 0
116000, 161792, 0, 0
117000, 134144, 0, 0
118000, 150528, 0, 0
119000, 146432, 0, 0
120000, 140288, 0, 0
121000, 137216, 0, 0
122000, 162816, 0, 0
123000, 147456, 0, 0
124000, 141312, 0, 0
125000, 138240, 0, 0
126000, 126976, 0, 0
127000, 145408, 0, 0
128000, 146432, 0, 0
129000, 152576, 0, 0
130000, 126976, 0, 0
131000, 146432, 0, 0
132000, 146432, 0, 0
133000, 151552, 0, 0
134000, 125952, 0, 0
135000, 141312, 0, 0
136000, 126976, 0, 0
137000, 132096, 0, 0
138000, 141312, 0, 0
139000, 140288, 0, 0
140000, 134144, 0, 0
141000, 95232, 0, 0
142000, 142336, 0, 0
143000, 143360, 0, 0
144000, 129024, 0, 0
145000, 165888, 0, 0
146000, 114688, 0, 0
147000, 118784, 0, 0
148000, 135168, 0, 0
149000, 139264, 0, 0
150001, 101274, 0, 0
151000, 128000, 0, 0
152001, 137078, 0, 0
153000, 120832, 0, 0
154001, 127872, 0, 0
155000, 141312, 0, 0
156001, 98205, 0, 0
157000, 123904, 0, 0
158000, 145408, 0, 0
159000, 81920, 0, 0
160000, 138240, 0, 0
161000, 136192, 0, 0
162001, 94208, 0, 0
163000, 141312, 0, 0
164001, 120711, 0, 0
165000, 101376, 0, 0
166000, 140288, 0, 0
167001, 101274, 0, 0
168000, 122880, 0, 0
169000, 136192, 0, 0
170000, 91136, 0, 0
171000, 133120, 0, 0
172000, 134144, 0, 0
173000, 101376, 0, 0
174000, 149504, 0, 0
175000, 130048, 0, 0
176000, 92160, 0, 0
177000, 154624, 0, 0
178000, 141312, 0, 0
179000, 108544, 0, 0
180000, 131072, 0, 0
181000, 111616, 0, 0
182000, 116736, 0, 0
183000, 145408, 0, 0
184000, 101376, 0, 0
185000, 100352, 0, 0
186000, 143360, 0, 0
187000, 139264, 0, 0
188000, 118784, 0, 0
189001, 70585, 0, 0
190000, 137216, 0, 0
191000, 135168, 0, 0
192000, 94208, 0, 0
193000, 143360, 0, 0
194000, 126976, 0, 0
195000, 90112, 0, 0
196001, 126849, 0, 0
197000, 133120, 0, 0
198000, 97280, 0, 0
199000, 160768, 0, 0
200000, 138240, 0, 0
201000, 105472, 0, 0
202000, 118784, 0, 0
203000, 124928, 0, 0
204000, 118784, 0, 0
205000, 144384, 0, 0
206000, 132096, 0, 0
207000, 113664, 0, 0
208000, 132096, 0, 0
209000, 118784, 0, 0
210000, 103424, 0, 0
